DATAFLOW,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IL,2012,24.778,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IL,2013,12.465,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1990,0.001,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1991,0.001,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1992,0.001,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1993,0.002,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1994,0.002,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1996,0.002,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1997,0.002,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1998,0.004,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,1999,0.005,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2000,0.01,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2001,0.012,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2002,0.024,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2003,0.035,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2004,0.042,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2005,0.036,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2006,0.036,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2007,0.057,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2008,0.042,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2009,0.072,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2010,0.103,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2011,0.096,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2012,0.11,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IN,2013,0.074,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1983,5.647,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1993,3.163,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1994,11.318,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1996,13.062,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1997,9.264,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1998,26.801,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,1999,30.068,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2000,23.58,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2001,11.752,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2003,6.933,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2005,2.827,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2007,3.25,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2008,2.124,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2009,1.159,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IS,2010,1.039,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1980,0.426,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1981,0.277,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1982,0.318,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1983,0.354,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1984,0.465,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1985,0.61,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1986,0.574,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1987,0.627,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1988,0.615,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1989,0.999,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1990,0.955,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1991,0.771,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1992,1.222,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1993,1.238,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1994,1.122,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1995,1.333,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1996,1.278,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1997,1.374,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1998,1.981,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,1999,2.034,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2000,2.612,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2001,2.894,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2002,3.235,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2003,3.678,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2004,3.5,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2005,3.642,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2006,3.245,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2007,3.278,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2008,3.18,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2009,2.482,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2010,2.482,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2011,2.378,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2012,2.403,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,IT,2013,1.678,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1980,1.31,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1981,1.561,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1982,2.45,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1983,2.864,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1984,3.99,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1985,4.27,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1986,4.13,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1987,5.764,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1988,6.932,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1989,8.774,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1990,11.215,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1991,11.064,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1992,10.056,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1993,10.489,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1994,10.924,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1995,12.467,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1996,15.725,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1997,18.122,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1998,19.447,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,1999,22.09,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2000,27.757,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2001,24.528,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2002,27.191,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2003,28.37,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2004,27.797,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2005,22.757,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2006,23.035,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2007,20.355,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2008,19.397,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2009,18.418,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2010,17.763,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2011,18.111,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2012,16.661,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,JP,2013,11.529,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1985,0.003,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1988,0.071,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1989,0.221,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1990,0.809,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1991,0.878,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1992,1.069,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1993,1.633,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1994,1.956,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1995,2.316,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1996,2.329,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1997,4.943,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1998,7,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,1999,6.182,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2000,6.849,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2001,9.631,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2002,16.118,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2003,24.464,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2004,29.916,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2005,32.997,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2006,32.905,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2007,28.463,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2008,21.904,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2009,27.331,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2010,30.154,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2011,27.37,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2012,25.312,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,KR,2013,21.909,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,1981,39.659,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,1988,60.258,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,1989,35.485,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,1998,10.536,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2000,30.839,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2001,17.649,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2005,57.803,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2006,14.325,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2007,28.435,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2008,9.334,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2009,11.239,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2011,27.663,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LI,2013,81.438,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,1996,0.069,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,2000,0.031,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,2005,0.238,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,2008,0.311,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,2011,0.655,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,2012,0.932,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LT,2013,0.336,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1980,2.751,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1982,2.735,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1988,0.269,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1996,1.215,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1997,9.596,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1998,2.369,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,1999,5.85,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2000,5.374,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2001,6.834,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2003,4.461,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2004,13.737,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2005,8.672,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2006,8.527,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2007,2.163,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2008,4.485,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2009,5.735,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2010,7.808,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2011,3.907,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2012,5.24,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LU,2013,3.724,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,1992,0.095,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2005,0.889,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2006,0.224,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2008,0.912,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2009,0.116,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2010,0.825,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2011,0.482,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2012,1.1,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,LV,2013,0.988,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MK,2004,0.493,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MK,2008,0.244,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MT,2002,2.534,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MT,2007,0.814,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MT,2008,2.452,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MT,2009,1.63,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1986,0.03,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1992,0.006,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1993,0.004,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1994,0.015,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1997,0.005,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1998,0.005,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,1999,0.03,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2000,0.022,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2001,0.024,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2002,0.013,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2003,0.019,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2004,0.047,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2005,0.006,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2006,0.031,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2007,0.009,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2008,0.004,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2009,0.012,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2010,0.006,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2012,0.009,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,MX,2013,0.015,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1980,2.342,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1981,2.85,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1982,5.133,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1983,5.126,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1984,4.401,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1985,6.146,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1986,7.812,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1987,8.096,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1988,9.006,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1989,8.59,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1990,7.688,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1991,8.831,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1992,10.3,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1993,11.013,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1994,12.319,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1995,15.862,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1996,19.762,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1997,24.528,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1998,28.827,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,1999,36.019,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2000,48.707,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2001,63.807,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2002,41.742,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2003,25.334,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2004,25.635,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2005,21.196,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2006,19.411,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2007,17.67,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2008,16.482,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2009,18.554,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2010,13.386,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2011,13.6,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2012,11.934,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NL,2013,12.66,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1981,0.244,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1982,0.487,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1984,0.242,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1985,0.275,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1986,0.642,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1987,0.958,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1988,0.715,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1989,1.58,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1990,0.236,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1991,0.706,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1992,0.936,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1993,0.814,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1994,0.809,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1995,1.15,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1996,3.128,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1997,5.354,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1998,4.595,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,1999,7.394,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2000,5.794,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2001,7.143,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2002,7.045,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2003,9.593,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2004,7.602,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2005,6.204,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2006,5.885,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2007,5.208,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2008,4.855,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2009,5.453,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2010,4.391,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2011,6.378,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2012,7.648,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NO,2013,4.902,p
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1981,0.314,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1983,0.308,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1989,0.298,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1991,0.572,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1992,0.849,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1993,0.84,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1994,0.92,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1995,0.544,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1996,1.072,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1997,1.201,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1998,2.031,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,1999,0.782,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2000,2.074,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2001,2.363,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2002,2.702,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2003,3.054,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2004,1.304,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2005,0.593,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2006,1.84,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2007,2.351,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2008,1.075,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2009,0.86,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2010,2.046,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2011,1.387,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2012,2.08,
ESTAT:PAT_EP_NTEC(1.0),A,CTE,P_MHAB,NZ,2013,0.675,p
